Lat,Lng
53.07940, 08.80943, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80941, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80942, 
53.07939, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80940, 
53.07938, 08.80940, 
53.07938, 08.80940, 
53.07938, 08.80941, 
53.07939, 08.80941, 
53.07938, 08.80940, 
53.07939, 08.80940, 
53.07938, 08.80940, 
53.07938, 08.80940, 
53.07938, 08.80939, 
53.07938, 08.80939, 
53.07938, 08.80939, 
53.07938, 08.80939, 
53.07938, 08.80939, 
53.07938, 08.80939, 
53.07938, 08.80939, 
53.07938, 08.80939, 
53.07939, 08.80939, 
53.07939, 08.80939, 
53.07939, 08.80939, 
53.07939, 08.80939, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80940, 
53.07939, 08.80941, 
53.07939, 08.80940, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07938, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07939, 08.80941, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07938, 08.80942, 
53.07937, 08.80943, 
53.07936, 08.80942, 
53.07934, 08.80941, 
53.07933, 08.80939, 
53.07931, 08.80938, 
53.07931, 08.80937, 
53.07929, 08.80937, 
53.07929, 08.80934, 
53.07927, 08.80932, 
53.07926, 08.80930, 
53.07925, 08.80929, 
53.07924, 08.80928, 
53.07923, 08.80927, 
53.07922, 08.80926, 
53.07921, 08.80925, 
53.07920, 08.80924, 
53.07919, 08.80923, 
53.07918, 08.80922, 
53.07917, 08.80921, 
53.07917, 08.80919, 
53.07916, 08.80919, 
53.07915, 08.80917, 
53.07914, 08.80917, 
53.07913, 08.80915, 
53.07912, 08.80914, 
53.07911, 08.80913, 
53.07910, 08.80912, 
53.07909, 08.80911, 
53.07907, 08.80910, 
53.07906, 08.80910, 
53.07905, 08.80909, 
53.07903, 08.80908, 
53.07903, 08.80907, 
53.07902, 08.80906, 
53.07901, 08.80906, 
53.07900, 08.80905, 
53.07900, 08.80905, 
53.07899, 08.80905, 
53.07899, 08.80905, 
53.07899, 08.80905, 
53.07899, 08.80905, 
53.07899, 08.80905, 
53.07899, 08.80905, 
53.07899, 08.80905, 
53.07900, 08.80906, 
53.07900, 08.80906, 
53.07900, 08.80906, 
53.07900, 08.80906, 
53.07900, 08.80906, 
53.07900, 08.80906, 
53.07900, 08.80906, 
53.07900, 08.80906, 
53.07900, 08.80907, 
53.07901, 08.80907, 
53.07900, 08.80907, 
53.07900, 08.80907, 
53.07900, 08.80907, 
53.07900, 08.80907, 
53.07900, 08.80907, 
53.07900, 08.80907, 
53.07901, 08.80907, 
53.07901, 08.80906, 
53.07900, 08.80905, 
53.07899, 08.80904, 
53.07898, 08.80903, 
53.07898, 08.80902, 
53.07896, 08.80900, 
53.07895, 08.80899, 
53.07895, 08.80896, 
53.07894, 08.80894, 
53.07893, 08.80892, 
53.07893, 08.80891, 
53.07892, 08.80890, 
53.07892, 08.80890, 
53.07892, 08.80890, 
53.07892, 08.80890, 
53.07891, 08.80889, 
53.07890, 08.80889, 
53.07890, 08.80888, 
53.07889, 08.80888, 
53.07888, 08.80886, 
53.07886, 08.80885, 
53.07886, 08.80883, 
53.07885, 08.80882, 
53.07885, 08.80881, 
53.07885, 08.80880, 
53.07884, 08.80879, 
53.07883, 08.80878, 
53.07883, 08.80876, 
53.07883, 08.80876, 
53.07882, 08.80875, 
53.07881, 08.80873, 
53.07880, 08.80871, 
53.07879, 08.80870, 
53.07877, 08.80867, 
53.07875, 08.80865, 
53.07873, 08.80863, 
53.07871, 08.80863, 
53.07870, 08.80863, 
53.07868, 08.80862, 
53.07868, 08.80863, 
53.07867, 08.80864, 
53.07867, 08.80862, 
53.07866, 08.80862, 
53.07866, 08.80862, 
53.07864, 08.80861, 
53.07863, 08.80861, 
53.07863, 08.80860, 
53.07863, 08.80858, 
53.07862, 08.80857, 
53.07862, 08.80857, 
53.07861, 08.80856, 
53.07860, 08.80855, 
53.07858, 08.80855, 
53.07856, 08.80855, 
53.07855, 08.80856, 
53.07853, 08.80855, 
53.07852, 08.80856, 
53.07851, 08.80855, 
53.07849, 08.80855, 
53.07848, 08.80855, 
53.07848, 08.80856, 
53.07848, 08.80856, 
53.07848, 08.80856, 
53.07848, 08.80856, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07848, 08.80857, 
53.07847, 08.80857, 
53.07846, 08.80857, 
53.07846, 08.80858, 
53.07845, 08.80857, 
53.07843, 08.80856, 
53.07842, 08.80856, 
53.07842, 08.80855, 
53.07840, 08.80854, 
53.07839, 08.80852, 
53.07838, 08.80851, 
53.07837, 08.80850, 
53.07836, 08.80849, 
53.07834, 08.80848, 
53.07833, 08.80845, 
53.07832, 08.80844, 
53.07831, 08.80842, 
53.07829, 08.80841, 
53.07828, 08.80840, 
53.07827, 08.80838, 
53.07826, 08.80837, 
53.07825, 08.80835, 
53.07824, 08.80834, 
53.07823, 08.80833, 
53.07821, 08.80831, 
53.07820, 08.80830, 
53.07819, 08.80829, 
53.07818, 08.80828, 
53.07817, 08.80827, 
53.07815, 08.80826, 
53.07814, 08.80826, 
53.07813, 08.80825, 
53.07812, 08.80824, 
53.07811, 08.80823, 
53.07810, 08.80821, 
53.07808, 08.80820, 
53.07807, 08.80820, 
53.07806, 08.80819, 
53.07805, 08.80819, 
53.07804, 08.80818, 
53.07803, 08.80817, 
53.07802, 08.80816, 
53.07801, 08.80815, 
53.07800, 08.80815, 
53.07800, 08.80815, 
53.07799, 08.80814, 
53.07798, 08.80813, 
53.07797, 08.80813, 
53.07796, 08.80812, 
53.07795, 08.80812, 
53.07795, 08.80811, 
53.07794, 08.80811, 
53.07793, 08.80809, 
53.07792, 08.80808, 
53.07791, 08.80807, 
53.07790, 08.80805, 
53.07789, 08.80803, 
53.07789, 08.80802, 
53.07787, 08.80801, 
53.07786, 08.80801, 
53.07786, 08.80799, 
53.07785, 08.80798, 
53.07785, 08.80797, 
53.07785, 08.80794, 
53.07784, 08.80794, 
53.07784, 08.80792, 
53.07783, 08.80792, 
53.07783, 08.80791, 
53.07782, 08.80790, 
53.07782, 08.80788, 
53.07780, 08.80787, 
53.07779, 08.80786, 
53.07778, 08.80785, 
53.07777, 08.80784, 
53.07776, 08.80783, 
53.07775, 08.80782, 
53.07775, 08.80781, 
53.07774, 08.80780, 
53.07773, 08.80778, 
53.07771, 08.80778, 
53.07771, 08.80777, 
53.07770, 08.80776, 
53.07769, 08.80775, 
53.07768, 08.80774, 
53.07767, 08.80774, 
53.07766, 08.80772, 
53.07765, 08.80771, 
53.07764, 08.80770, 
53.07764, 08.80769, 
53.07763, 08.80768, 
53.07762, 08.80768, 
53.07761, 08.80767, 
53.07761, 08.80765, 
53.07760, 08.80764, 
53.07759, 08.80763, 
53.07758, 08.80762, 
53.07758, 08.80760, 
53.07757, 08.80758, 
53.07757, 08.80756, 
53.07755, 08.80754, 
53.07754, 08.80752, 
53.07754, 08.80751, 
53.07752, 08.80750, 
53.07752, 08.80749, 
53.07751, 08.80749, 
53.07750, 08.80748, 
53.07748, 08.80747, 
53.07746, 08.80747, 
53.07745, 08.80746, 
53.07744, 08.80746, 
53.07744, 08.80746, 
53.07742, 08.80745, 
53.07740, 08.80744, 
53.07738, 08.80743, 
53.07737, 08.80743, 
53.07736, 08.80742, 
53.07735, 08.80741, 
53.07735, 08.80739, 
53.07734, 08.80737, 
53.07733, 08.80736, 
53.07732, 08.80735, 
53.07732, 08.80734, 
53.07732, 08.80733, 
53.07732, 08.80732, 
53.07731, 08.80731, 
53.07731, 08.80731, 
53.07731, 08.80730, 
53.07731, 08.80729, 
53.07731, 08.80730, 
53.07731, 08.80730, 
53.07731, 08.80730, 
53.07731, 08.80730, 
53.07732, 08.80730, 
53.07732, 08.80730, 
53.07732, 08.80730, 
53.07732, 08.80730, 
53.07731, 08.80729, 
53.07730, 08.80729, 
53.07728, 08.80729, 
53.07726, 08.80729, 
53.07725, 08.80730, 
53.07723, 08.80731, 
53.07722, 08.80731, 
53.07721, 08.80732, 
53.07719, 08.80732, 
53.07718, 08.80733, 
53.07717, 08.80733, 
53.07717, 08.80734, 
53.07715, 08.80735, 
53.07715, 08.80735, 
53.07715, 08.80735, 
53.07714, 08.80735, 
53.07713, 08.80734, 
53.07712, 08.80734, 
53.07711, 08.80733, 
53.07709, 08.80732, 
53.07708, 08.80731, 
53.07707, 08.80731, 
53.07705, 08.80730, 
53.07703, 08.80728, 
53.07701, 08.80729, 
53.07700, 08.80730, 
53.07698, 08.80730, 
53.07696, 08.80731, 
53.07695, 08.80731, 
53.07695, 08.80730, 
53.07694, 08.80730, 
53.07694, 08.80731, 
53.07694, 08.80731, 
53.07694, 08.80731, 
53.07693, 08.80731, 
53.07693, 08.80731, 
53.07692, 08.80731, 
53.07690, 08.80732, 
53.07690, 08.80734, 
53.07688, 08.80734, 
53.07688, 08.80735, 
53.07687, 08.80735, 
53.07687, 08.80736, 
53.07686, 08.80736, 
53.07686, 08.80736, 
53.07685, 08.80736, 
53.07685, 08.80736, 
53.07684, 08.80737, 
53.07684, 08.80738, 
53.07684, 08.80738, 
53.07684, 08.80738, 
53.07684, 08.80738, 
53.07684, 08.80738, 
53.07684, 08.80738, 
53.07683, 08.80738, 
53.07682, 08.80740, 
53.07681, 08.80743, 
53.07680, 08.80744, 
53.07679, 08.80746, 
53.07679, 08.80748, 
53.07678, 08.80750, 
53.07677, 08.80751, 
53.07677, 08.80753, 
53.07676, 08.80754, 
53.07675, 08.80756, 
53.07674, 08.80758, 
53.07674, 08.80759, 
53.07673, 08.80760, 
53.07673, 08.80761, 
53.07672, 08.80762, 
53.07672, 08.80764, 
53.07671, 08.80765, 
53.07670, 08.80766, 
53.07670, 08.80767, 
53.07669, 08.80768, 
53.07668, 08.80770, 
53.07667, 08.80771, 
53.07666, 08.80773, 
53.07664, 08.80775, 
53.07663, 08.80777, 
53.07662, 08.80779, 
53.07661, 08.80780, 
53.07660, 08.80781, 
53.07660, 08.80782, 
53.07659, 08.80783, 
53.07658, 08.80784, 
53.07657, 08.80785, 
53.07657, 08.80786, 
53.07656, 08.80787, 
53.07655, 08.80788, 
53.07654, 08.80789, 
53.07653, 08.80791, 
53.07652, 08.80793, 
53.07651, 08.80794, 
53.07650, 08.80796, 
53.07649, 08.80798, 
53.07648, 08.80800, 
53.07648, 08.80801, 
53.07647, 08.80803, 
53.07647, 08.80804, 
53.07647, 08.80806, 
53.07647, 08.80807, 
53.07647, 08.80808, 
53.07647, 08.80809, 
53.07646, 08.80811, 
53.07644, 08.80812, 
53.07644, 08.80813, 
53.07644, 08.80816, 
53.07644, 08.80818, 
53.07643, 08.80820, 
53.07642, 08.80822, 
53.07641, 08.80823, 
53.07640, 08.80824, 
53.07639, 08.80825, 
53.07638, 08.80825, 
53.07637, 08.80826, 
53.07637, 08.80827, 
53.07636, 08.80828, 
53.07636, 08.80828, 
53.07636, 08.80829, 
53.07636, 08.80829, 
53.07636, 08.80830, 
53.07635, 08.80831, 
53.07634, 08.80832, 
53.07634, 08.80832, 
53.07633, 08.80832, 
53.07633, 08.80831, 
53.07633, 08.80831, 
53.07633, 08.80831, 
53.07633, 08.80831, 
53.07633, 08.80831, 
53.07633, 08.80830, 
53.07631, 08.80829, 
53.07631, 08.80827, 
53.07630, 08.80825, 
53.07629, 08.80823, 
53.07628, 08.80818, 
53.07627, 08.80815, 
53.07626, 08.80812, 
53.07626, 08.80811, 
53.07626, 08.80808, 
53.07626, 08.80807, 
53.07626, 08.80805, 
53.07625, 08.80803, 
53.07624, 08.80800, 
53.07624, 08.80797, 
53.07624, 08.80793, 
53.07624, 08.80789, 
53.07624, 08.80786, 
53.07625, 08.80784, 
53.07627, 08.80781, 
53.07627, 08.80779, 
53.07627, 08.80776, 
53.07626, 08.80774, 
53.07627, 08.80771, 
53.07627, 08.80769, 
53.07627, 08.80767, 
53.07627, 08.80765, 
53.07627, 08.80763, 
53.07626, 08.80761, 
53.07626, 08.80759, 
53.07625, 08.80757, 
53.07624, 08.80755, 
53.07624, 08.80754, 
53.07624, 08.80753, 
53.07624, 08.80753, 
53.07624, 08.80752, 
53.07624, 08.80752, 
53.07624, 08.80752, 
53.07624, 08.80751, 
53.07624, 08.80750, 
53.07623, 08.80749, 
53.07623, 08.80748, 
53.07622, 08.80748, 
53.07622, 08.80748, 
53.07622, 08.80748, 
53.07622, 08.80748, 
53.07622, 08.80748, 
53.07622, 08.80748, 
53.07622, 08.80748, 
53.07622, 08.80749, 
53.07622, 08.80749, 
53.07622, 08.80749, 
53.07622, 08.80749, 
53.07622, 08.80749, 
53.07623, 08.80751, 
53.07623, 08.80751, 
53.07623, 08.80751, 
53.07623, 08.80751, 
53.07623, 08.80751, 
53.07623, 08.80751, 
53.07622, 08.80750, 
53.07622, 08.80749, 
53.07621, 08.80747, 
53.07620, 08.80746, 
53.07619, 08.80744, 
53.07619, 08.80742, 
53.07619, 08.80740, 
53.07618, 08.80739, 
53.07618, 08.80737, 
53.07617, 08.80736, 
53.07616, 08.80734, 
53.07615, 08.80733, 
53.07614, 08.80730, 
53.07613, 08.80728, 
53.07612, 08.80727, 
53.07610, 08.80725, 
53.07610, 08.80724, 
53.07609, 08.80723, 
53.07608, 08.80722, 
53.07607, 08.80720, 
53.07606, 08.80720, 
53.07604, 08.80719, 
53.07603, 08.80718, 
53.07602, 08.80718, 
53.07601, 08.80719, 
53.07600, 08.80719, 
53.07599, 08.80719, 
53.07599, 08.80721, 
53.07598, 08.80720, 
53.07597, 08.80720, 
53.07596, 08.80720, 
53.07595, 08.80720, 
53.07595, 08.80721, 
53.07595, 08.80721, 
53.07595, 08.80721, 
53.07594, 08.80721, 
53.07593, 08.80720, 
53.07592, 08.80720, 
53.07592, 08.80719, 
53.07592, 08.80719, 
53.07591, 08.80718, 
53.07591, 08.80718, 
53.07590, 08.80718, 
53.07590, 08.80720, 
53.07590, 08.80721, 
53.07590, 08.80721, 
53.07590, 08.80722, 
53.07590, 08.80722, 
53.07590, 08.80722, 
53.07590, 08.80722, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80724, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07590, 08.80723, 
53.07589, 08.80723, 
53.07589, 08.80723, 
53.07589, 08.80723, 
53.07589, 08.80723, 
53.07589, 08.80723, 
53.07589, 08.80724, 
53.07590, 08.80724, 
53.07590, 08.80724, 
53.07590, 08.80724, 
53.07590, 08.80724, 
53.07590, 08.80724, 
53.07590, 08.80724, 
53.07590, 08.80724, 
53.07590, 08.80725, 
53.07590, 08.80725, 
53.07590, 08.80725, 
53.07590, 08.80725, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80727, 
53.07590, 08.80727, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07589, 08.80725, 
53.07589, 08.80725, 
53.07589, 08.80725, 
53.07589, 08.80725, 
53.07590, 08.80725, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07589, 08.80726, 
53.07590, 08.80727, 
53.07591, 08.80728, 
53.07591, 08.80728, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07590, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07590, 08.80729, 
53.07590, 08.80729, 
53.07590, 08.80729, 
53.07590, 08.80729, 
53.07590, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80729, 
53.07591, 08.80728, 
53.07591, 08.80728, 
53.07591, 08.80728, 
53.07591, 08.80728, 
53.07592, 08.80729, 
53.07592, 08.80729, 
53.07592, 08.80729, 
53.07592, 08.80729, 
53.07592, 08.80728, 
53.07592, 08.80729, 
53.07592, 08.80729, 
53.07592, 08.80729, 
53.07592, 08.80728, 
53.07592, 08.80728, 
53.07592, 08.80728, 
53.07592, 08.80728, 
53.07592, 08.80728, 
53.07592, 08.80728, 
53.07592, 08.80728, 
53.07591, 08.80728, 
53.07591, 08.80728, 
53.07591, 08.80727, 
53.07591, 08.80727, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80726, 
53.07591, 08.80727, 
53.07591, 08.80727, 
53.07591, 08.80727, 
53.07591, 08.80727, 
53.07591, 08.80727, 
53.07590, 08.80727, 
53.07590, 08.80727, 
53.07590, 08.80727, 
53.07590, 08.80727, 
53.07590, 08.80727, 
53.07590, 08.80727, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07590, 08.80726, 
53.07589, 08.80725, 
53.07589, 08.80725, 
53.07589, 08.80725, 
53.07589, 08.80725, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80724, 
53.07589, 08.80723, 
53.07589, 08.80723, 
53.07588, 08.80723, 
53.07588, 08.80723, 
53.07588, 08.80724, 
53.07588, 08.80725, 
53.07589, 08.80725, 
53.07588, 08.80725, 
53.07588, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80727, 
53.07588, 08.80727, 
53.07588, 08.80726, 
53.07589, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80726, 
53.07588, 08.80727, 
53.07588, 08.80727, 
53.07588, 08.80727, 
53.07588, 08.80727, 
53.07588, 08.80727, 
53.07588, 08.80728, 
53.07587, 08.80727, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80729, 
53.07588, 08.80729, 
53.07588, 08.80729, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07589, 08.80727, 
53.07589, 08.80727, 
53.07589, 08.80728, 
53.07589, 08.80728, 
53.07589, 08.80728, 
53.07589, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07588, 08.80728, 
53.07589, 08.80728, 
53.07588, 08.80729, 
53.07588, 08.80729, 
53.07588, 08.80730, 
53.07587, 08.80730, 
53.07586, 08.80731, 
53.07585, 08.80732, 
53.07585, 08.80734, 
53.07584, 08.80735, 
53.07584, 08.80736, 
53.07583, 08.80736, 
53.07582, 08.80737, 
53.07581, 08.80737, 
53.07581, 08.80738, 
53.07580, 08.80739, 
53.07579, 08.80739, 
53.07579, 08.80739, 
53.07578, 08.80740, 
53.07577, 08.80740, 
53.07576, 08.80740, 
53.07575, 08.80739, 
53.07575, 08.80738, 
53.07574, 08.80737, 
53.07573, 08.80735, 
53.07572, 08.80734, 
53.07571, 08.80732, 
53.07570, 08.80731, 
53.07569, 08.80730, 
53.07569, 08.80729, 
53.07569, 08.80728, 
53.07569, 08.80726, 
53.07569, 08.80725, 
53.07569, 08.80723, 
53.07569, 08.80722, 
53.07569, 08.80721, 
53.07569, 08.80719, 
53.07569, 08.80717, 
53.07570, 08.80715, 
53.07570, 08.80713, 
53.07570, 08.80712, 
53.07571, 08.80711, 
53.07571, 08.80709, 
53.07571, 08.80708, 
53.07570, 08.80706, 
53.07570, 08.80705, 
53.07569, 08.80703, 
53.07569, 08.80700, 
53.07568, 08.80699, 
53.07568, 08.80697, 
53.07567, 08.80696, 
53.07567, 08.80695, 
53.07566, 08.80694, 
53.07566, 08.80693, 
53.07566, 08.80693, 
53.07565, 08.80692, 
53.07565, 08.80691, 
53.07564, 08.80690, 
53.07564, 08.80689, 
53.07564, 08.80689, 
53.07564, 08.80688, 
53.07563, 08.80687, 
53.07563, 08.80686, 
53.07562, 08.80685, 
53.07562, 08.80684, 
53.07561, 08.80683, 
53.07560, 08.80681, 
53.07560, 08.80680, 
53.07559, 08.80678, 
53.07559, 08.80677, 
53.07558, 08.80675, 
53.07558, 08.80672, 
53.07558, 08.80670, 
53.07557, 08.80667, 
53.07557, 08.80665, 
53.07557, 08.80663, 
53.07557, 08.80660, 
53.07556, 08.80659, 
53.07557, 08.80656, 
53.07556, 08.80655, 
53.07555, 08.80653, 
53.07555, 08.80652, 
53.07554, 08.80650, 
53.07553, 08.80649, 
53.07553, 08.80648, 
53.07552, 08.80647, 
53.07551, 08.80646, 
53.07550, 08.80645, 
53.07550, 08.80644, 
53.07549, 08.80642, 
53.07549, 08.80639, 
53.07549, 08.80637, 
53.07548, 08.80636, 
53.07547, 08.80635, 
53.07546, 08.80633, 
53.07546, 08.80633, 
53.07545, 08.80632, 
53.07545, 08.80632, 
53.07545, 08.80630, 
53.07544, 08.80630, 
53.07544, 08.80630, 
53.07544, 08.80631, 
53.07544, 08.80631, 
53.07544, 08.80631, 
53.07543, 08.80632, 
53.07543, 08.80633, 
53.07544, 08.80634, 
53.07543, 08.80634, 
53.07543, 08.80634, 
53.07543, 08.80634, 
53.07542, 08.80633, 
53.07541, 08.80632, 
53.07541, 08.80631, 
53.07540, 08.80630, 
53.07539, 08.80628, 
53.07538, 08.80626, 
53.07538, 08.80623, 
53.07538, 08.80620, 
53.07538, 08.80618, 
53.07538, 08.80617, 
53.07537, 08.80617, 
53.07536, 08.80617, 
53.07535, 08.80616, 
53.07534, 08.80616, 
53.07533, 08.80615, 
53.07531, 08.80614, 
53.07530, 08.80613, 
53.07530, 08.80613, 
53.07529, 08.80612, 
53.07529, 08.80611, 
53.07528, 08.80609, 
53.07526, 08.80608, 
53.07522, 08.80607, 
53.07521, 08.80606, 
53.07520, 08.80605, 
53.07520, 08.80603, 
53.07519, 08.80602, 
53.07519, 08.80602, 
53.07519, 08.80602, 
53.07519, 08.80602, 
53.07519, 08.80602, 
53.07519, 08.80602, 
53.07518, 08.80603, 
53.07518, 08.80603, 
53.07518, 08.80603, 
53.07517, 08.80605, 
53.07517, 08.80605, 
53.07517, 08.80606, 
53.07517, 08.80605, 
53.07517, 08.80604, 
53.07516, 08.80602, 
53.07516, 08.80602, 
53.07515, 08.80600, 
53.07514, 08.80598, 
53.07513, 08.80596, 
53.07512, 08.80594, 
53.07511, 08.80592, 
53.07510, 08.80590, 
53.07508, 08.80588, 
53.07506, 08.80587, 
53.07505, 08.80586, 
53.07503, 08.80586, 
53.07501, 08.80585, 
53.07500, 08.80585, 
53.07500, 08.80583, 
53.07499, 08.80583, 
53.07499, 08.80582, 
53.07498, 08.80580, 
53.07498, 08.80579, 
53.07498, 08.80577, 
53.07498, 08.80576, 
53.07498, 08.80576, 
53.07498, 08.80575, 
53.07498, 08.80575, 
53.07498, 08.80574, 
53.07498, 08.80573, 
53.07497, 08.80573, 
53.07497, 08.80572, 
53.07495, 08.80571, 
53.07494, 08.80570, 
53.07492, 08.80569, 
53.07491, 08.80567, 
53.07489, 08.80565, 
53.07486, 08.80564, 
53.07483, 08.80562, 
53.07481, 08.80559, 
53.07479, 08.80559, 
53.07476, 08.80558, 
53.07476, 08.80556, 
53.07476, 08.80555, 
53.07476, 08.80553, 
53.07474, 08.80552, 
53.07473, 08.80552, 
53.07473, 08.80550, 
53.07472, 08.80549, 
53.07470, 08.80549, 
53.07470, 08.80547, 
53.07469, 08.80545, 
53.07468, 08.80543, 
53.07468, 08.80542, 
53.07467, 08.80540, 
53.07466, 08.80538, 
53.07467, 08.80537, 
53.07467, 08.80535, 
53.07466, 08.80534, 
53.07467, 08.80532, 
53.07467, 08.80531, 
53.07467, 08.80529, 
